date,block,bps,txps,mgasps,peers,time,bps_avg
23/06/20 14:37,2702374,107.2,138.4,41.7,39,11686,113.501695230583
23/06/20 14:37,2702958,116.98,134.8,26.4,39,11691,113.145762543979
23/06/20 14:37,2703404,89.04,119.6,35.5,39,11696,111.800000072356
23/06/20 14:37,2703908,100.8,153.2,28.2,39,11701,111.000000071838
23/06/20 14:37,2704517,122,306.2,41.6,39,11706,110.762711700057
23/06/20 14:37,2705072,111,103.4,28.1,39,11711,110.677966173325
23/06/20 14:37,2705542,94,102,29.6,39,11716,109.755932040534
23/06/20 14:37,2705918,75.17,88.2,24.9,39,11721,108.562712166014
23/06/20 14:37,2706435,103.4,99,29.4,39,11726,107.972881195722
23/06/20 14:37,2706868,86.6,111.4,26.7,39,11731,107.332203459295
23/06/20 14:38,2707298,86.02,94.2,26.7,39,11736,106.016949221156
23/06/20 14:38,2707786,97.38,111.4,34,39,11741,105.518644136087
23/06/20 14:38,2708142,71.36,100.5,32.7,39,11746,105.681356000599
23/06/20 14:38,2708518,75.12,150.2,34.5,39,11751,105.681355775393
23/06/20 14:38,2709070,110.53,111.5,35.9,39,11756,106.36610199042
23/06/20 14:38,2709548,95.6,116,34.9,39,11761,106.722033739951
23/06/20 14:38,2710084,107.2,183.8,38.2,39,11766,107.227118713464
23/06/20 14:38,2710612,105.58,122.8,32.9,39,11771,107.657627188319
23/06/20 14:38,2711198,117.25,100.2,37.3,39,11776,108.244067866665
23/06/20 14:38,2711798,120,108.2,39.6,39,11781,108.745762782244
23/06/20 14:38,2712306,101.4,112,37.3,39,11786,109.030508312797
23/06/20 14:38,2712762,91.2,111.6,36.3,39,11791,109.166101998199
23/06/20 14:39,2713211,89.8,93.4,33.1,39,11796,109.284745600555
23/06/20 14:39,2713736,105.12,120.7,38.5,39,11801,109.606779731953
23/06/20 14:39,2714238,100.28,141.5,39,39,11806,109.94576278302
23/06/20 14:39,2714722,96.96,116.6,36.2,39,11811,110.372881427364
23/06/20 14:39,2715208,97.22,110.6,38.1,39,11816,110.681356003835
23/06/20 14:39,2715703,99,161.2,39.6,39,11821,110.850847293146
23/06/20 14:39,2716198,99.02,146.4,38.1,39,11826,111.108474884951
23/06/20 14:39,2716700,100.4,121.8,38.5,39,11831,111.494915088801
23/06/20 14:39,2717077,75.4,68,26.3,38,11836,111.376271258522
23/06/20 14:39,2717499,84.38,87.4,31.7,38,11841,111.454237360268
23/06/20 14:39,2718049,110.02,131,54.1,38,11846,112.033898377592
23/06/20 14:39,2718576,105.4,154.8,68.6,38,11851,112.457627191426
23/06/20 14:40,2719030,90.75,113.9,41.1,38,11856,112.637287968462
23/06/20 14:40,2719418,77.65,132.3,34.9,38,11861,112.474576583661
23/06/20 14:40,2719680,52.41,132.8,33.6,38,11866,111.830508308642
23/06/20 14:40,2719874,38.59,105.4,30.2,38,11871,110.854237359879
23/06/20 14:40,2720205,66.41,159.4,34.7,38,11876,110.237287972023
23/06/20 14:40,2720226,4.2,70.8,25.7,38,11881,109.000000070544
23/06/20 14:40,2720431,40.79,253.7,35.2,38,11886,108.044067866535
23/06/20 14:40,2720790,72.03,126.9,35.7,38,11891,106.942372722675
23/06/20 14:40,2721317,105.4,171.8,45.7,38,11896,103.84067825459
23/06/20 14:40,2721841,104.6,145.6,39.1,38,11901,100.59999985073
23/06/20 14:40,2722330,97.8,103.6,35.7,38,11906,96.9118644695001
23/06/20 14:40,2722758,85.58,107.4,47,38,11911,94.2881354533154
23/06/20 14:41,2722920,32.41,91.8,37.3,38,11916,91.7932203983907
23/06/20 14:41,2723093,34.8,86,32.7,38,11921,90.972881414809
23/06/20 14:41,2723290,39.41,84.6,29.4,38,11926,90.1423727476025
23/06/20 14:41,2723768,95.6,143.6,49.2,38,11931,89.9288138091607
23/06/20 14:41,2724186,83.4,127.8,43.1,38,11937,89.6621621491851
23/06/20 14:41,2724496,62.19,101.6,34,38,11941,89.3966102273481
23/06/20 14:41,2724934,87.4,110.4,44.8,38,11946,89.2711863082172
23/06/20 14:41,2725388,90.78,138.2,42.7,38,11951,89.071186498324
23/06/20 14:41,2725779,78.42,159.8,40.6,38,11956,88.538983108149
23/06/20 14:41,2725866,17.4,81.8,28.7,38,11961,87.0406778369506
23/06/20 14:41,2725977,22,70.6,28.3,38,11966,85.549152780044
23/06/20 14:41,2726240,52.69,98.8,40,38,11971,84.6135591964841
23/06/20 14:42,2726578,67.75,92,36.4,38,11976,83.8677966644479
23/06/20 14:42,2727122,108.8,107,42.8,38,11981,83.8915252992504
23/06/20 14:42,2727617,99,91,37.7,38,11986,83.5898305625731
23/06/20 14:42,2728161,108.6,92.6,39.3,38,11991,83.9220339526186
23/06/20 14:42,2728364,40.6,90.2,32.5,38,11996,82.9016947922445
23/06/20 14:42,2728835,94.4,126.2,46.8,38,12001,82.4338985341012
23/06/20 14:42,2729272,87.2,160.6,48.9,38,12006,82.0338981833627
23/06/20 14:42,2729764,98.6,154.2,62.6,38,12011,82.108474629411
23/06/20 14:42,2730173,81.8,216.2,46.1,38,12016,82.2203388610521
23/06/20 14:42,2730610,87.4,127.2,45.9,38,12021,81.9491525954096
23/06/20 14:42,2730813,40.61,84.2,29.8,38,12026,81.1694915779558
23/06/20 14:42,2730863,10,77,29.2,38,12031,79.8813558136753
23/06/20 14:43,2730881,3.6,69.5,25.2,38,12036,78.2881356438877
23/06/20 14:43,2730900,3.8,67.2,25.2,38,12041,77.1457625973954
23/06/20 14:43,2730920,4,75.8,26.4,38,12046,75.9389830999944
23/06/20 14:43,2731086,33.19,84.6,31.6,38,12051,74.6305083638394
23/06/20 14:43,2731347,52.21,89,31.4,38,12056,73.8949153020614
23/06/20 14:43,2731714,73.4,106.8,34.3,38,12061,73.3220339457584
23/06/20 14:43,2732072,71.59,106.4,36.5,38,12066,72.7457626039241
23/06/20 14:43,2732437,72.99,104,35.3,38,12071,71.996610216087
23/06/20 14:43,2732794,71.16,152.1,39.1,38,12076,71.1728812503257
23/06/20 14:43,2733125,66.37,147.1,38.3,38,12081,70.5728814016063
23/06/20 14:43,2733460,66.81,114.8,35.6,38,12086,70.1627117602992
23/06/20 14:43,2733813,70.8,84.8,36.4,38,12091,69.8372881807912
23/06/20 14:44,2734197,76.8,97.6,41.1,38,12096,69.359322078787
23/06/20 14:44,2734538,68,107.2,38.1,38,12101,68.8135592199282
23/06/20 14:44,2734917,76,106,44.2,38,12106,68.4576271629492
23/06/20 14:44,2735225,61.6,108.4,47.6,38,12111,67.8542371874533
23/06/20 14:44,2735377,30.4,89.2,33.9,38,12116,66.6915254668909
23/06/20 14:44,2735664,57.35,114.7,47.9,38,12121,65.9864405800553
23/06/20 14:44,2735923,51.83,116.1,47.5,38,12126,65.1627119065794
23/06/20 14:44,2736071,29.59,119.4,58.6,38,12131,64.3864407196364
23/06/20 14:44,2736382,62.2,123,47.9,38,12136,64.010169396547
23/06/20 14:44,2736608,45.2,104,39.7,38,12141,62.9118644474956
23/06/20 14:44,2736855,49.2,117.2,39.1,38,12146,61.9627117724664
23/06/20 14:44,2737126,54.4,116.8,47.7,38,12151,61.3423729210561
23/06/20 14:45,2737418,58.4,146,44.5,38,12156,61.0169490620053
23/06/20 14:45,2737710,58.36,110.1,42,38,12161,61.118644107352
23/06/20 14:45,2738002,58.45,108.5,46.4,38,12166,61.4508474973975
23/06/20 14:45,2738302,60,127.8,44.8,38,12171,61.3457626208394
23/06/20 14:45,2738611,61.8,127.6,43.2,38,12176,62.3220339386393
23/06/20 14:45,2738893,56.4,133,41,38,12181,62.5830507545968
23/06/20 14:45,2739169,55.21,121,38.3,38,12186,62.3016949555753
23/06/20 14:45,2739442,54.6,127.8,40.6,38,12191,61.4406778749359
23/06/20 14:45,2739701,51.81,135.2,39,38,12196,60.5423729205384
23/06/20 14:45,2739969,53.6,123.6,39.9,38,12201,59.7932203776806
23/06/20 14:45,2740218,49.8,113.2,36.3,38,12206,59.1864405901451
23/06/20 14:45,2740388,33.99,119,36,38,12211,59.2135593603563
23/06/20 14:46,2740457,13.6,79,27,38,12216,58.8610168618144
23/06/20 14:46,2740522,13.2,73.8,27.3,38,12221,58.4135593598386
23/06/20 14:46,2740591,13.8,75.8,28.2,38,12226,57.0271185594508
23/06/20 14:46,2740811,43.97,82.4,32.4,38,12231,56.5476190083897
23/06/20 14:46,2741091,56,98.2,34.9,38,12236,56.2542373245428
23/06/20 14:46,2741417,65,143.6,42.6,38,12241,55.8745761882796
23/06/20 14:46,2741720,60.8,132.6,46.1,38,12246,55.362711900237
23/06/20 14:46,2741997,55.4,156.6,42.5,38,12251,54.9762711048668
23/06/20 14:46,2742165,33.6,89.6,31.9,38,12256,55.2508476111241
23/06/20 14:46,2742462,59.39,120.6,36.8,38,12261,55.8813558492865
23/06/20 14:46,2742702,48.01,92.4,30.7,38,12266,55.8033898666239
23/06/20 14:46,2742964,52.17,117.3,34,38,12271,55.5457627478131
23/06/20 14:47,2743209,49.19,84.4,28.5,38,12276,54.5322033089155
23/06/20 14:47,2743422,42.53,144.2,53.8,38,12281,53.5762712211147
23/06/20 14:47,2743612,38.07,124.4,56.3,38,12286,52.3762711087247
23/06/20 14:47,2743806,38.6,112.2,54.5,38,12291,52.3457628572905
23/06/20 14:47,2743983,35.6,119.4,42.9,38,12296,51.3491524661809
23/06/20 14:47,2744242,51.79,121.4,33,38,12301,50.7457627447066
23/06/20 14:47,2744492,50.01,94.2,29.9,38,12306,49.9254237611248
23/06/20 14:47,2744768,54.98,69,33.1,38,12311,49.474576197776
23/06/20 14:47,2745028,52.22,63.8,31.1,38,12316,48.8745763028176
23/06/20 14:47,2745261,46.6,55.8,28.4,38,12321,48.9762711137696
23/06/20 14:47,2745542,56.2,65.4,30,38,12326,49.7593221721388
23/06/20 14:47,2745818,54.88,58.3,36.7,38,12331,50.6338982299541
23/06/20 14:48,2746108,58.33,57.1,30.7,38,12336,51.5525424062457
23/06/20 14:48,2746402,58.81,73,31.8,38,12341,52.4813559661688
23/06/20 14:48,2746686,56.8,68.8,31,38,12346,52.8813558537379
23/06/20 14:48,2746958,54.4,57.8,29.7,38,12351,52.918644102045
23/06/20 14:48,2747248,57.8,66,28.7,38,12356,52.6576270405106
23/06/20 14:48,2747545,59.4,66.6,32.8,38,12361,52.4508476033452
23/06/20 14:48,2747826,56.4,68.4,32.8,38,12366,52.1661016175111
23/06/20 14:48,2748107,56.2,70,31.5,38,12371,51.9084746098659
23/06/20 14:48,2748421,62.8,69.2,30.7,38,12376,51.8508474911845
23/06/20 14:48,2748744,64.6,66.6,31,38,12381,51.8101694146494
23/06/20 14:48,2749025,56.2,164.6,30.6,38,12386,51.5661017282883
23/06/20 14:48,2749251,45.2,60.8,21.1,38,12391,51.0305083988571
23/06/20 14:49,2749541,58,63.8,29.5,38,12396,50.8576272599358
23/06/20 14:49,2749803,52.4,71.6,29.5,38,12401,50.4610168742784
23/06/20 14:49,2750069,53.01,126.4,32,38,12406,50.3186441003624
23/06/20 14:49,2750358,58,85.4,29.6,38,12411,50.7830508803239
23/06/20 14:49,2750604,49.2,78.6,28.5,38,12416,50.6440678293865
23/06/20 14:49,2750902,59.6,82.4,30.9,38,12421,50.7762712193026
23/06/20 14:49,2751210,61.6,83.8,30,38,12426,51.3186439916499
23/06/20 14:49,2751501,58.2,62.2,27.8,38,12431,51.2508476000113
23/06/20 14:49,2751801,60,61.4,30,38,12436,51.5016948388359
23/06/20 14:49,2752103,60.4,74.8,34.4,38,12441,51.6881356266724
23/06/20 14:49,2752403,60,73.6,35.2,38,12446,51.7864407114818
23/06/20 14:49,2752688,57,66.6,31.6,38,12451,51.7627118979071
23/06/20 14:50,2752954,53,60,29.8,38,12456,51.6745763046297
23/06/20 14:50,2753218,52.8,85.8,40.5,38,12461,51.5796609404151
23/06/20 14:50,2753459,48.4,71.8,28.6,38,12466,51.3796611596912
23/06/20 14:50,2753682,44.59,72.8,29.1,38,12471,51.0881355174157
23/06/20 14:50,2753847,33.01,65.6,26.3,38,12476,50.6915254565359
23/06/20 14:50,2754137,57.98,78.8,34.4,38,12481,50.7389830836852
23/06/20 14:50,2754427,58.01,82,36.9,38,12486,50.7966102023666
23/06/20 14:50,2754719,58.31,118.8,34.7,38,12491,50.9084746092187
23/06/20 14:50,2755038,63.92,109.8,47.7,38,12496,51.0813558564088
23/06/20 14:50,2755340,60.4,120.4,55.4,38,12501,51.261017091565
23/06/20 14:50,2755643,60.6,139.2,52.1,38,12506,51.7118643300495
23/06/20 14:50,2755931,57.6,135.8,43,38,12511,52.4542373220835
23/06/20 14:51,2756212,56.21,130,49.5,38,12516,53.1864407123878
23/06/20 14:51,2756492,55.8,109.8,37.5,38,12521,53.9016949501389
23/06/20 14:51,2756821,66,74.6,36.8,38,12526,54.2711864758017
23/06/20 14:51,2757085,52.6,77.8,43.4,38,12531,54.2169490720952
23/06/20 14:51,2757370,57,107.6,40.9,38,12536,54.0779662519334
23/06/20 14:51,2757616,49.4,78.2,31.1,38,12541,53.8847456827576
23/06/20 14:51,2757941,64.99,109.8,44.3,38,12546,54.0474576620976
23/06/20 14:51,2758291,69.97,94.8,44.5,38,12551,54.6644066985499
23/06/20 14:51,2758621,66.03,88.2,36.9,38,12556,54.7762712218914
23/06/20 14:51,2759013,78.4,116.8,44.1,38,12561,55.291525459513
23/06/20 14:51,2759346,66.61,109.2,43.1,38,12566,55.5322033074317
23/06/20 14:51,2759650,60.8,129.2,45.2,38,12571,55.7322035446648
23/06/20 14:52,2759962,62.41,123.4,48.4,38,12576,56.067796526976
23/06/20 14:52,2760286,64.79,155.6,41.9,38,12581,56.5220339348856
23/06/20 14:52,2760611,65.01,104.8,40,38,12586,56.9661016103888
23/06/20 14:52,2760977,73.2,132.2,43.4,38,12591,57.6067796982995
23/06/20 14:52,2761331,70.81,126.2,41.8,38,12596,57.928813596813
23/06/20 14:52,2761711,76,130.8,41.3,38,12601,58.369491438815
23/06/20 14:52,2762071,71.79,128.8,40.6,38,12606,58.6542374510878
23/06/20 14:52,2762449,75.8,91.8,39.9,38,12611,59.0542372005108
23/06/20 14:52,2762811,72.4,84,38.1,38,12616,59.4915254622312
23/06/20 14:52,2763168,71.4,99.4,46.6,38,12621,59.749152453717
23/06/20 14:52,2763558,78,117.8,53.3,38,12626,60.1355932592582
23/06/20 14:52,2763885,65.4,88.8,36.9,38,12631,60.2610169881529
23/06/20 14:53,2764226,68.2,115,50.9,38,12636,60.420338893399
23/06/20 14:53,2764521,59,112.2,41.8,38,12641,60.4576272866064
23/06/20 14:53,2764823,60.39,97.6,41.2,38,12646,60.5593219440403
23/06/20 14:53,2765119,59.2,90.8,35.6,38,12651,60.5796610561557
23/06/20 14:53,2765429,62,84.8,37.3,38,12656,60.6237287236057
23/06/20 14:53,2765720,57.99,77,32.5,38,12661,60.6576271579011
23/06/20 14:53,2766026,61.41,83.2,38.9,38,12666,60.7423729206678
23/06/20 14:53,2766345,63.52,93.3,37.2,38,12671,60.7593219437435
23/06/20 14:53,2766666,64.49,82.5,40,38,12676,60.752542541663
23/06/20 14:53,2766971,61,78.2,43.1,38,12681,60.8338982148193
23/06/20 14:53,2767260,57.8,134,42,38,12686,61.047457666628
23/06/20 14:53,2767530,54,82,32.1,38,12691,60.9796609264674
23/06/20 14:54,2767737,41.41,74,25,38,12696,60.7932203783278
23/06/20 14:54,2767978,48.2,80.2,28.7,38,12701,60.7084746155611
23/06/20 14:54,2768219,47.99,49.2,28,38,12706,60.5457626220265
23/06/20 14:54,2768490,54.39,69.8,31.8,38,12711,60.6305085138157
23/06/20 14:54,2768822,66.21,120.4,48.8,38,12716,60.7457626217297
23/06/20 14:54,2769162,68,115.6,48.3,38,12721,60.8542373275199
23/06/20 14:54,2769552,78.18,185.6,55.9,38,12726,61.189830417681
23/06/20 14:54,2769950,79.4,119.8,54.1,38,12731,61.5220339381215
23/06/20 14:54,2770321,74.4,101.8,45.5,38,12736,61.7559322433577
23/06/20 14:54,2770681,72,123.4,40.3,38,12741,61.9593219419629
23/06/20 14:54,2771049,73.6,116,43.1,38,12746,62.2406780063833
23/06/20 14:54,2771440,78.18,110.6,42.9,38,12751,62.6644066866794
23/06/20 14:55,2771804,72.81,141.6,45.7,38,12756,63.0033898712837
23/06/20 14:55,2772162,71.6,114,46.4,38,12761,63.399999905927
23/06/20 14:55,2772501,67.81,101,38.9,38,12766,63.7932203802694
23/06/20 14:55,2772802,60.18,96.4,36.1,38,12771,64.2542373297203
23/06/20 14:55,2773199,79.43,138.7,40.4,38,12776,64.6169490566636
23/06/20 14:55,2773571,74.4,139.2,48.8,38,12781,64.8949152962367
23/06/20 14:55,2773946,75.02,94.8,38.8,38,12786,65.176271089732
23/06/20 14:55,2774241,59,74.4,28.4,38,12791,65.0949152963661
23/06/20 14:55,2774610,73.8,111.4,45.4,38,12796,65.3220338013801
23/06/20 14:55,2774956,68.96,94.5,38.2,38,12801,65.4677966525396
23/06/20 14:55,2775311,71.24,119.7,58,38,12806,65.6949152967544
23/06/20 14:55,2775680,73.77,116.2,47.3,38,12811,65.9932202410622
23/06/20 14:56,2776061,75.6,96.2,49.5,38,12816,66.3355932632707
23/06/20 14:56,2776393,66.77,129.9,44.5,38,12821,66.3457626134204
23/06/20 14:56,2776553,32.2,105.6,32.5,38,12826,65.9932203816932
23/06/20 14:56,2776813,52,135.8,42,38,12831,65.9084744784761
23/06/20 14:56,2777101,57.59,113.8,39.9,38,12836,66.0508475003746
23/06/20 14:56,2777481,75.97,128.5,42.6,38,12841,66.2372881784614
23/06/20 14:56,2777816,67,147.8,42.5,38,12846,66.1864405797585
23/06/20 14:56,2778158,68.4,116.2,45.1,38,12851,66.2271186869293
23/06/20 14:56,2778508,69.8,117.8,41.2,38,12856,66.0847456646552
23/06/20 14:56,2778840,66.59,180.6,43,38,12861,66.0813559749706
23/06/20 14:56,2779223,76.6,154.6,45.3,38,12866,66.3491524439239
23/06/20 14:56,2779595,74.4,167.6,46.4,38,12871,66.5525424159535
23/06/20 14:57,2779972,75.4,127,41.9,38,12876,66.7322034330189
23/06/20 14:57,2780341,73.8,100.4,40.5,38,12881,66.8813558329647
23/06/20 14:57,2780661,63.8,208,47.4,38,12886,66.7254237719976
23/06/20 14:57,2780958,59.53,135.2,41.6,38,12891,66.5322032911099
23/06/20 14:57,2781296,67.69,113.2,42.4,38,12896,66.3898305514414
23/06/20 14:57,2781617,64.2,124,39.6,38,12901,66.2576270203309
23/06/20 14:57,2781944,65.4,122.8,43.6,38,12906,66.0847458054813
23/06/20 14:57,2782154,41.98,95.8,30.4,38,12911,65.5694915678597
23/06/20 14:57,2782237,16.4,86.4,30.6,38,12916,64.6406778701877
23/06/20 14:57,2782564,65.6,153.8,47.8,38,12921,64.4271186857644
23/06/20 14:57,2782855,58.2,114,39,38,12926,64.3050846503467
23/06/20 14:57,2783215,71.99,121.6,38,38,12931,64.3694917042539
23/06/20 14:58,2783529,62.77,97.2,39.5,38,12936,64.4338982094776
23/06/20 14:58,2783885,71.2,144.4,40.8,38,12941,64.6169491943618
23/06/20 14:58,2784233,69.6,106.4,39.8,38,12946,64.7932203809166
23/06/20 14:58,2784594,72.19,125.4,39.5,38,12951,64.9661015985184
23/06/20 14:58,2784974,75.8,115.4,38.5,38,12956,65.2677966524102
23/06/20 14:58,2785318,69,102.8,38.3,38,12961,65.3966100724559
23/06/20 14:58,2785733,82.8,110.2,40.9,38,12966,65.7220340808929
23/06/20 14:58,2786067,67,93.8,37.8,38,12971,65.7661015973314
23/06/20 14:58,2786461,78.78,106.8,39.2,38,12976,66.0677966529279
23/06/20 14:58,2786784,64.6,98.6,35.6,38,12981,66.1830508902907
23/06/20 14:58,2787186,80.4,124.6,39.5,38,12986,66.6305083757098
23/06/20 14:58,2787553,73.37,116.2,41.9,38,12991,67.1728813994058
23/06/20 14:59,2787943,78.02,111.6,40.9,38,12996,67.6779660012742
23/06/20 14:59,2788262,63.8,102.8,37,38,13001,67.9423730701123
23/06/20 14:59,2788637,74.76,134.9,42.2,38,13006,68.2949151529012
23/06/20 14:59,2788721,16.77,72.7,26.8,38,13011,67.4542373317913
23/06/20 14:59,2788802,16.43,76.3,28.5,38,13016,66.5762712295282
23/06/20 14:59,2788922,23.99,84.4,32.2,38,13021,65.6610168517246
23/06/20 14:59,2789310,77.6,182.6,42.3,38,13026,65.627118686541
23/06/20 14:59,2789606,59.2,214.4,61.8,38,13031,65.3728812589318
23/06/20 14:59,2789950,68.77,122.4,37.8,38,13036,65.3186442492637
23/06/20 14:59,2790302,70.39,178,40.9,38,13041,65.2644066828216
23/06/20 14:59,2790607,61,111.2,33.7,38,13046,64.972881397982
23/06/20 14:59,2790985,75.57,139.5,42.1,38,13051,65.0203390251314
23/06/20 15:00,2791332,69.36,105.7,37.5,38,13056,64.9830507510356
23/06/20 15:00,2791683,70.19,95.4,47.7,38,13061,65.023728855642
23/06/20 15:00,2792041,71.6,99.4,37,38,13066,65.2169490557733
23/06/20 15:00,2792383,68.4,111.6,36.2,38,13071,65.0305086552429
23/06/20 15:00,2792638,51.01,92.4,31.3,38,13076,64.6338982091808
23/06/20 15:00,2792980,68.19,101,41.8,38,13081,64.5220339400631
23/06/20 15:00,2793262,56.61,432.9,59.8,38,13086,64.4779661434244
23/06/20 15:00,2793578,63.2,89.4,34.2,38,13091,64.298305126359
23/06/20 15:00,2793862,56.59,95.2,32.4,38,13096,64.0881356346976
23/06/20 15:00,2794240,75.75,135.1,37.2,38,13101,64.1661015997055
23/06/20 15:00,2794581,68.19,98.8,37.3,38,13106,64.0711866186794
23/06/20 15:00,2794926,68.97,157.3,39.9,38,13111,63.949152447485
23/06/20 15:01,2795251,64.81,115,37.8,38,13116,63.9254237701855
23/06/20 15:01,2795586,67.08,163.1,40.8,38,13121,64.5186441095525
23/06/20 15:01,2795903,63.53,144.9,36.4,38,13126,64.7118644486605
23/06/20 15:01,2796252,69.77,133.5,38.6,38,13131,64.9186441098113
23/06/20 15:01,2796642,78,130.2,39.6,38,13136,64.9525422765047
23/06/20 15:01,2796940,59.6,104.8,36.2,38,13141,64.8271188241694
23/06/20 15:01,2797302,72.4,106.6,35.6,38,13146,64.8949151579461
23/06/20 15:01,2797623,64.2,77,34.5,38,13151,64.7966102114273
23/06/20 15:01,2798002,75.8,288.4,54,38,13156,64.9559322454287
23/06/20 15:01,2798302,60,203.8,47.1,38,13161,64.6745763130432
23/06/20 15:01,2798602,60,96.8,48.1,38,13166,64.4305085162751
23/06/20 15:01,2798832,45.98,124,46.8,38,13171,63.9322032949678
23/06/20 15:02,2799092,51.98,113.6,45.6,38,13176,63.5627120409956
23/06/20 15:02,2799342,50,121.6,46.8,38,13181,63.3254236348512
23/06/20 15:02,2799654,62.2,146.4,56.4,38,13186,63.3762712274572
23/06/20 15:02,2799962,61.8,158,50.9,38,13191,63.2745763121371
23/06/20 15:02,2800302,68,120.6,49.6,38,13196,63.3389830918398
23/06/20 15:02,2800578,55.2,87.2,38.3,38,13201,63.1661017357957
23/06/20 15:02,2800803,45.01,104.8,40.4,38,13206,63.2169490587409
23/06/20 15:02,2801191,77.6,156,56,38,13211,64.2508476361277
23/06/20 15:02,2801586,79.02,137.8,54.1,38,13216,64.4813558365258
23/06/20 15:02,2801982,79.2,98.4,54.2,38,13221,64.8372881775553
23/06/20 15:02,2802377,79,97.8,52,38,13226,64.9559321070081
23/06/20 15:02,2802742,73,97.8,51,38,13231,65.1288136014728
23/06/20 15:03,2803068,65.21,107.4,50.8,38,13236,65.0271186861527
23/06/20 15:03,2803462,78.8,130.2,54.2,38,13241,65.1830507507389
23/06/20 15:03,2803840,75.6,128.2,53.2,38,13246,65.2406781473522
23/06/20 15:03,2804199,71.56,136.3,56.4,38,13251,65.1694914287251
23/06/20 15:03,2804461,52.63,249.5,73.9,38,13256,64.891525465726
23/06/20 15:03,2804577,23.2,416,118.9,38,13261,63.8779660069127
23/06/20 15:03,2804852,55,160.4,59.8,38,13266,63.6779661429067
23/06/20 15:03,2805120,53.6,137.6,44.5,38,13271,63.2508474985625
23/06/20 15:03,2805402,56.4,108,43.1,38,13276,63.1118643131341
23/06/20 15:03,2805648,49,91,32.1,38,13281,62.5830510213248
23/06/20 15:03,2805980,66.6,96,47.1,38,13286,62.4644066869762
23/06/20 15:03,2806299,63.57,118.6,46.3,38,13291,62.2237288538299
23/06/20 15:04,2806622,64.8,130,50.1,38,13296,62.2372880432454
23/06/20 15:04,2806957,66.96,128.3,47.8,38,13301,62.1016949554459
23/06/20 15:04,2807302,68.8,115.4,46.2,38,13306,62.9864407187303
23/06/20 15:04,2807683,76.4,102.8,47.1,38,13311,64.0033897355401
23/06/20 15:04,2807987,60.8,71.4,44.4,38,13316,64.6271188236137
23/06/20 15:04,2808068,16.2,71,29.5,38,13321,63.5864405836164
23/06/20 15:04,2808154,17.2,72.2,31.7,38,13326,62.8745763118783
23/06/20 15:04,2808242,17.6,70.2,30.3,38,13331,62.0067795690112
23/06/20 15:04,2808332,18,82,33.3,38,13336,61.118644107352
23/06/20 15:04,2808422,17.8,78.4,29.2,38,13341,60.3898305475583
23/06/20 15:04,2808669,49.6,82.8,40.2,38,13346,59.9457626229168
23/06/20 15:04,2809011,68.4,130.8,55.3,38,13351,59.9288137258152
23/06/20 15:05,2809337,65,113,45.8,38,13356,59.8440677078134
23/06/20 15:05,2809825,97.72,246,69.2,38,13361,60.2847458017276
23/06/20 15:05,2810061,47.2,281.2,95,38,13366,59.9254236398961
23/06/20 15:05,2810535,94.58,159,50.5,38,13371,60.6677966494331
23/06/20 15:05,2811014,96.02,153,64.4,38,13376,61.1322034293947
23/06/20 15:05,2811481,93.38,212.8,66.8,38,13381,61.7593219422597
23/06/20 15:05,2811932,90.09,139.2,64.5,38,13386,62.2169491928086
23/06/20 15:05,2812411,95.93,100.9,54.1,38,13391,62.8779660083965
23/06/20 15:05,2812901,98,77.8,51.9,38,13396,63.2576271595838
23/06/20 15:05,2813321,84,71.8,47.9,38,13401,63.5254236345544
23/06/20 15:05,2813835,102.8,85.2,39.6,38,13406,64.0983051262296
23/06/20 15:05,2814282,89.38,81,39.2,38,13411,64.5118644485311
23/06/20 15:06,2814591,61.8,189.8,45.7,38,13416,64.4237287179673
23/06/20 15:06,2814678,17.4,346.2,96.6,38,13421,63.6440678378
23/06/20 15:06,2814977,59.81,148.8,54,38,13426,63.4745761770027
23/06/20 15:06,2815416,87.58,123.8,38.3,38,13431,63.6406780072893
23/06/20 15:06,2815821,81.23,188.1,53.5,38,13436,64.0033897355401
23/06/20 15:06,2816241,83.78,117.8,42.9,38,13441,64.2000000415496
23/06/20 15:06,2816609,73.61,108.8,38.1,38,13446,64.359322075551
23/06/20 15:06,2817086,95.6,170.6,51.7,38,13451,64.6915253277394
23/06/20 15:06,2817596,102,149,53.7,38,13456,65.4033898728369
23/06/20 15:06,2818056,92,136,53.9,38,13461,65.945762614014
23/06/20 15:06,2818622,113.2,132.2,44.1,38,13466,67.0847458061285
23/06/20 15:06,2819127,100.98,86,43.9,38,13471,67.9152541365153
23/06/20 15:07,2819623,99.22,115,45.1,38,13476,68.7491525868667
23/06/20 15:07,2820102,95.63,102.2,48.2,38,13481,69.3152542821483
23/06/20 15:07,2820562,92.18,126.1,54.3,38,13486,69.8305083709616
23/06/20 15:07,2820982,83.73,139,49,38,13491,70.1016949606234
23/06/20 15:07,2821383,80.47,128.8,49.4,38,13496,70.5254236241678
23/06/20 15:07,2821772,77.8,151.4,64.3,38,13501,71.0813559782065
23/06/20 15:07,2822202,86,166.6,64.2,38,13506,71.2237287078774
23/06/20 15:07,2822645,88.6,139.2,48,38,13511,71.3864407241667
23/06/20 15:07,2823077,86.4,184,48.6,38,13516,71.5084746225508
23/06/20 15:07,2823503,85.2,173.8,41.7,38,13521,71.6135592157736
